course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,revenue,yaer,year
1200374,Strumming from scratch - Rhythm guitar lesson for Beginners,https://www.udemy.com/strumming-from-scratch-rhythm-guitar-lesson-for-beginners/,False,0,530,11.0,13.0,Beginner Level,2.0,2017-05-04 21:57:00+00:00,Musical Instruments,0,2017,2017
1101522,Cajon Step-by-Step: Beginner > Intermediate > Advanced,https://www.udemy.com/cajon-step-by-step/,True,35,73,9.0,45.0,All Levels,3.0,2017-02-13 16:22:41+00:00,Musical Instruments,2555,2017,2017
1108666,Worship Piano: From Beginner to Pro,https://www.udemy.com/worship-piano-from-beginner-to-pro/,True,80,117,11.0,32.0,All Levels,3.0,2017-02-18 18:03:24+00:00,Musical Instruments,9360,2017,2017
1254852,How to Play Piano - Your First Lesson!,https://www.udemy.com/how-to-play-piano-course/,False,0,662,7.0,13.0,Beginner Level,0.516666667,2017-06-24 04:47:09+00:00,Musical Instruments,0,2017,2017
953442,Blues School! A Course For Beginners in Blues Piano & Improv,https://www.udemy.com/blues-piano-improvisation-amaze-yourself/,True,120,326,44.0,54.0,All Levels,3.0,2017-02-22 21:44:05+00:00,Musical Instruments,39120,2017,2017
1186514,Learn to Play Harp: Beginners Course,https://www.udemy.com/learn-to-play-harp-beginners-course/,False,0,408,,10.0,Beginner Level,0.683333333,2017-04-28 17:08:37+00:00,Musical Instruments,0,2017,2017
1104494,Instant Harmonica - play this classic 8 bar blues tune!,https://www.udemy.com/instant-harmonica-play-trouble-in-mind-basic-8-bar-blues/,True,40,43,4.0,13.0,All Levels,1.0,2017-04-23 10:53:00+00:00,Musical Instruments,1720,2017,2017
1045886,Learn Acoustic Guitar for Worship,https://www.udemy.com/learn-acoustic-guitar-for-worship/,True,40,86,18.0,26.0,Beginner Level,2.0,2017-01-23 15:32:41+00:00,Musical Instruments,3440,2017,2017
933818,Instant Harmonica - play the groovy Irish Washerwoman now!,https://www.udemy.com/instant-harmonica-play-the-groovy-irish-washerwoman-now/,True,40,55,8.0,13.0,Beginner Level,1.0,2017-01-24 23:11:26+00:00,Musical Instruments,2200,2017,2017
1182624,Play Thousands of Songs On The Guitar | Cheater Chords,https://www.udemy.com/how-to-play-any-song-on-the-guitar-secret-chords/,True,100,97,5.0,12.0,Beginner Level,1.0,2017-04-19 16:26:09+00:00,Musical Instruments,9700,2017,2017
1158690,Instant Harmonica - Basic 12 Bar Blues course easy and fun!,https://www.udemy.com/instant-harmonica-basic-12-bar-blues-course-easy-and-fun/,True,40,124,8.0,14.0,Beginner Level,1.0,2017-03-29 00:36:48+00:00,Musical Instruments,4960,2017,2017
1105794,Piano Music Theory (Back To Basics) by JFilt,https://www.udemy.com/piano-music-theory-back-to-basics-by-jfilt/,False,0,4967,308.0,12.0,Beginner Level,0.5,2017-02-13 23:03:35+00:00,Musical Instruments,0,2017,2017
1051856,Classical Guitar Essentials - The Basics Part 2,https://www.udemy.com/classical-guitar-essentials-the-basics-part-2/,True,95,1030,1.0,44.0,Intermediate Level,4.5,2017-03-03 22:16:24+00:00,Musical Instruments,97850,2017,2017
1010274,Drumming Accelerator: How To Get The Best Start Possible,https://www.udemy.com/drummingaccelerator/,True,200,1594,4.0,34.0,Beginner Level,1.5,2017-04-18 16:33:28+00:00,Musical Instruments,318800,2017,2017
1033670,Beginner's Guitar Lessons - Crash Course for Busy Adults,https://www.udemy.com/guitar-crash-course-for-adult-beginners-who-want-to-play-now/,True,50,1194,9.0,29.0,Beginner Level,2.0,2017-05-02 05:12:51+00:00,Musical Instruments,59700,2017,2017
1266892,Getting Started with the Guitar in 5 Days,https://www.udemy.com/guitarin5days/,False,0,270,1.0,24.0,Beginner Level,1.5,2017-07-03 20:21:23+00:00,Musical Instruments,0,2017,2017
1105904,Learn How To Play 25 Classic Hip Hop Songs,https://www.udemy.com/learn-how-to-play-25-classic-hip-hop-songs/,True,25,153,9.0,27.0,All Levels,2.5,2017-02-13 23:03:20+00:00,Musical Instruments,3825,2017,2017
1132694,Introduction to Gypsy Jazz Guitar,https://www.udemy.com/gypsy-jazz-guitar-lessons/,True,95,452,10.0,18.0,All Levels,2.5,2017-05-14 14:30:46+00:00,Musical Instruments,42940,2017,2017
1236562,The Piano Chord Ladder | Learn to Play Thousands of Songs,https://www.udemy.com/the-piano-chord-ladder-learn-to-play-thousands-of-songs/,True,100,103,2.0,11.0,All Levels,1.0,2017-05-31 20:30:26+00:00,Musical Instruments,10300,2017,2017
1191750,Jazz Guitar Tips Tricks and Licks,https://www.udemy.com/jazz-guitar-tips-tricks-and-licks/,False,0,9351,331.0,21.0,Intermediate Level,2.0,2017-05-01 02:32:12+00:00,Musical Instruments,0,2017,2017
1170198,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),https://www.udemy.com/beginner-guitar-lessons-learn-to-play-guitar-today/,True,45,65,18.0,56.0,Beginner Level,10.0,2017-05-01 19:01:49+00:00,Musical Instruments,2925,2017,2017
1132342,Ultimate Beginner Guitar Masterclass,https://www.udemy.com/beginner-guitar-masterclass/,True,200,8113,79.0,,Beginner Level,11.5,2017-05-15 23:04:11+00:00,Musical Instruments,1622600,2017,2017
1119092,Learn guitar the Right way! Complete KickStarter course,https://www.udemy.com/learn-guitar-the-right-way/,True,150,2102,33.0,99.0,Beginner Level,9.0,2017-02-25 00:22:55+00:00,Musical Instruments,315300,2017,2017
1193886,#12 Hand Coordination: Let your Hands dance with Ballad 9,https://www.udemy.com/12-hand-coordination-let-your-hands-dance-with-ballad-9/,True,75,482,1.0,47.0,Intermediate Level,1.5,2017-04-26 18:34:57+00:00,Musical Instruments,36150,2017,2017
647338,How To Make Money With A Cover Band,https://www.udemy.com/coverband/,True,50,2498,12.0,25.0,All Levels,3.5,2017-03-30 22:39:31+00:00,Musical Instruments,124900,2017,2017
1194244,How To Play Guitar - For Absolute Beginners,https://www.udemy.com/how-to-play-guitar-for-absolute-beginners/,True,35,478,3.0,18.0,Beginner Level,1.0,2017-05-01 21:48:41+00:00,Musical Instruments,16730,2017,2017
1119610,Harmonica Jamz: The Only Course on Jammin' with Friends,https://www.udemy.com/harmonicajamz/,True,60,568,8.0,65.0,Beginner Level,5.0,2017-03-21 22:54:24+00:00,Musical Instruments,34080,2017,2017
1159988,Electric Guitar for Beginners - RockStarter Level 1,https://www.udemy.com/electric-guitar-for-beginners-rockstarter-level-1/,True,40,491,5.0,29.0,Beginner Level,2.5,2017-03-30 16:37:29+00:00,Musical Instruments,19640,2017,2017
1116196,Essential Theory and Technique for Guitar,https://www.udemy.com/essential-theory-and-technique-for-guitar/,False,0,2285,34.0,22.0,Beginner Level,2.0,2017-02-25 00:24:16+00:00,Musical Instruments,0,2017,2017
1123250,Master Class Piano Techniques: Tips To EZ Coordinate 2 Hands,https://www.udemy.com/master-class-piano-techniques-tips-to-ez-coordinate-2-hands/,True,95,2026,,62.0,Intermediate Level,2.5,2017-03-09 16:25:04+00:00,Musical Instruments,192470,2017,2017
1240148,Learn all Piano Chords in all Piano Scales with logic,https://www.udemy.com/how-to-find-scales-and-major-minor-chords-on-piano/,True,45,969,2.0,17.0,Beginner Level,1.0,2017-06-04 18:56:32+00:00,Musical Instruments,43605,2017,2017
1111630,Learn to play the piano or keyboard from scratch,https://www.udemy.com/learn-to-play-the-piano-from-scratch/,True,145,1987,11.0,161.0,Beginner Level,14.0,2017-05-31 18:38:06+00:00,Musical Instruments,288115,2017,2017
1170074,#10 Hand Coordination - Transfer Chord Ballad 9 - C & Bb Key,https://www.udemy.com/10-hand-coordination-transfer-chord-ballad-9-he-is-lord/,True,75,1593,1.0,41.0,Intermediate Level,1.0,2017-04-12 19:06:34+00:00,Musical Instruments,119475,2017,2017
993510,Piano Technique Exercises Vol.1,https://www.udemy.com/piano-skills-improve-your-piano-technique/,True,50,1674,4.0,24.0,All Levels,1.0,2017-01-25 14:41:57+00:00,Musical Instruments,83700,2017,2017
1255114,Instant Harmonica - Learning the Basic 12 Bar Blues Bassline,https://www.udemy.com/instant-harmonica-learning-the-basic-12-bar-blues-bassline/,True,40,54,6.0,10.0,All Levels,1.0,2017-06-16 22:01:09+00:00,Musical Instruments,2160,2017,2017
1120410,#5  Piano Hand Coordination:  Piano Runs in 2 Beats Eb Key,https://www.udemy.com/learn-piano-technique-5-piano-runs-in-2-beats-in-eb-key/,True,75,940,3.0,32.0,Intermediate Level,0.616666667,2017-02-21 23:44:49+00:00,Musical Instruments,70500,2017,2017
1048188,Modern Country Guitar: Technique Booster,https://www.udemy.com/modern-country-guitar/,True,30,1152,16.0,42.0,Intermediate Level,2.5,2017-01-26 22:37:15+00:00,Musical Instruments,34560,2017,2017
1116700,#4 Piano Hand Coordination: Fun Piano Runs in 2 Beats C Key,https://www.udemy.com/learn-piano-technique-4-piano-run-in-2-beats-in-c-key-song/,True,75,850,3.0,43.0,Intermediate Level,1.0,2017-02-21 23:48:18+00:00,Musical Instruments,63750,2017,2017
1229488,Learn to play your favorite guitar songs by ear,https://www.udemy.com/play-by-ear/,True,50,4733,11.0,15.0,All Levels,1.5,2017-05-27 00:12:52+00:00,Musical Instruments,236650,2017,2017
1098994,Fun Ukulele Strumming Course,https://www.udemy.com/fun-ukulele-strumming-course/,True,45,3141,,15.0,Beginner Level,1.0,2017-02-02 18:41:15+00:00,Musical Instruments,141345,2017,2017
1122832,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,https://www.udemy.com/piano-hand-coordination-6-play-open-10th-ballad-to-94-song/,True,65,2015,3.0,21.0,Intermediate Level,0.733333333,2017-03-08 17:53:36+00:00,Musical Instruments,130975,2017,2017
1123184,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,https://www.udemy.com/learn-piano-hand-coordination-7-piano-runs-in-3-beats-94/,True,65,2015,2.0,25.0,Intermediate Level,1.0,2017-03-08 18:09:32+00:00,Musical Instruments,130975,2017,2017
1217408,Drums for Beginners,https://www.udemy.com/drums-for-beginner/,False,0,1618,4.0,15.0,Beginner Level,3.0,2017-06-19 20:58:55+00:00,Musical Instruments,0,2017,2017
1146368,The Easy Beginner Drum Course,https://www.udemy.com/the-easy-beginner-drum-course/,True,25,21,4.0,12.0,Beginner Level,0.5,2017-03-21 18:31:45+00:00,Musical Instruments,525,2017,2017
1149202,Guitar Solo - Theory and Improvisation Lessons,https://www.udemy.com/holistic-guitar-solo-essentials/,True,60,12,4.0,34.0,Intermediate Level,1.5,2017-04-11 19:15:27+00:00,Musical Instruments,720,2017,2017
1223570,Learn How To Play 25 Classic Hip Hop Songs Ch.2,https://www.udemy.com/learn-how-to-play-25-hip-hop-classic-songs-ch2/,True,25,7,1.0,27.0,All Levels,3.5,2017-05-23 23:51:34+00:00,Musical Instruments,175,2017,2017
1036400,Piano Unbound. Piano learning method a course for beginners,https://www.udemy.com/piano-unbound/,True,195,32,1.0,39.0,All Levels,2.5,2017-04-25 14:57:21+00:00,Musical Instruments,6240,2017,2017
1124590,Learn How To Play The Trumpet,https://www.udemy.com/learn-how-to-play-the-trumpet/,True,75,2,0.0,24.0,All Levels,1.5,2017-06-19 21:42:44+00:00,Musical Instruments,150,2017,2017
917176,Violin for Beginners,https://www.udemy.com/violin-for-beginners/,True,50,4,0.0,18.0,Beginner Level,0.733333333,2017-03-07 23:22:53+00:00,Musical Instruments,200,2017,2017
1216752,Curso de Bateria - Explorando Diferentes Divisões,https://www.udemy.com/diegogil-edd/,True,55,5,2.0,19.0,Intermediate Level,2.0,2017-05-18 07:14:21+00:00,Musical Instruments,275,2017,2017
1193536,Escalas Pentatónicas para guitarristas,https://www.udemy.com/escalas-pentatonicas-para-guitarristas/,True,25,11,3.0,23.0,All Levels,0.6,2017-06-02 15:54:33+00:00,Musical Instruments,275,2017,2017
1243162,Aprende a tocar las escalas en el acordeón de botones.,https://www.udemy.com/las-escalas-en-el-acordeon-de-botones/,True,20,2,0.0,21.0,Beginner Level,1.0,2017-06-17 23:48:41+00:00,Musical Instruments,40,2017,2017
1174974,Curso de Violão Prático,https://www.udemy.com/harmonia-tonal/,True,70,5,0.0,10.0,Beginner Level,,2017-04-12 08:28:40+00:00,Musical Instruments,350,2017,2017
1102396,Instant Harmonica - play 'Can't Help Falling in Love' now!,https://www.udemy.com/instant-harmonica-play-cant-help-falling-in-love-now/,True,40,32,3.0,11.0,All Levels,1.0,2017-02-07 03:15:40+00:00,Musical Instruments,1280,2017,2017
1173716,Arpeggios for Guitar made Easy! Dominate the Fretboard,https://www.udemy.com/arpeggios-for-guitar-made-easy/,True,65,26,5.0,23.0,All Levels,3.0,2017-05-02 16:26:45+00:00,Musical Instruments,1690,2017,2017
1190448,Learn Lion (Saroo) Soundtrack On The Piano By Ear,https://www.udemy.com/learn-lion-saroo-soundtrack-on-the-piano-by-ear/,True,20,104,0.0,9.0,All Levels,,2017-04-24 19:51:27+00:00,Musical Instruments,2080,2017,2017
1113170,Walking Bass Fundamentals,https://www.udemy.com/walking-bass-fundamentals/,True,50,44,3.0,34.0,All Levels,2.0,2017-03-13 22:15:23+00:00,Musical Instruments,2200,2017,2017
1114722,Complete Beginners Introduction to Guitar,https://www.udemy.com/complete-beginners-introduction-to-guitar/,True,40,10,4.0,35.0,Beginner Level,1.5,2017-02-27 17:00:03+00:00,Musical Instruments,400,2017,2017
1102436,Learn 10 Scottish Tunes Piano Easy Level,https://www.udemy.com/learn-10-scottish-tunes-piano-easy-level/,True,45,103,,46.0,Beginner Level,3.5,2017-02-20 17:32:01+00:00,Musical Instruments,4635,2017,2017
1141614,The Fun and Effective Piano Course,https://www.udemy.com/the-serious-piano-course/,True,30,24,2.0,38.0,All Levels,3.5,2017-04-24 16:09:35+00:00,Musical Instruments,720,2017,2017
961774,ABC DO VIOLÃO E GUITARRA,https://www.udemy.com/abc-do-violao-e-guitarra/,True,85,25,2.0,30.0,Beginner Level,2.5,2017-03-03 18:54:28+00:00,Musical Instruments,2125,2017,2017
1261210,Suonare la Chitarra,https://www.udemy.com/suonare-la-chitarra/,True,200,1,1.0,22.0,All Levels,1.0,2017-06-21 17:19:26+00:00,Musical Instruments,200,2017,2017
1144780,Curso de batería online de Patricio Iglesias (Santa Sabina),https://www.udemy.com/cursodebateriaonlinedepatricioiglesias/,True,35,5,1.0,17.0,Intermediate Level,4.0,2017-03-28 18:15:08+00:00,Musical Instruments,175,2017,2017
1236576,Learn to play and improve 12 bar blues harmonica solos,https://www.udemy.com/learn-to-play-and-improve-12-bar-blues-harmonica-solos/,True,40,4,1.0,27.0,Beginner Level,1.0,2017-06-29 21:13:42+00:00,Musical Instruments,160,2017,2017
1040596,'Greensleeves' Creative Piano Lessons Course,https://www.udemy.com/greensleeves-creative-piano-lessons-course/,True,20,10,,8.0,All Levels,2.0,2017-01-03 14:34:32+00:00,Musical Instruments,200,2017,2017
1104496,Instant Harmonica - play this classic GAME OF THRONES theme!,https://www.udemy.com/instant-harmonica-play-this-classic-game-of-thrones-theme/,True,40,21,2.0,13.0,Beginner Level,1.0,2017-05-30 13:17:58+00:00,Musical Instruments,840,2017,2017
1198302,Traditional-Style Electric Blues Guitar For Beginners,https://www.udemy.com/traditional-style-electric-blues-guitar-for-beginners/,True,25,9,2.0,36.0,Beginner Level,3.0,2017-06-22 21:08:35+00:00,Musical Instruments,225,2017,2017
1207112,30 Day Guitar Jump Start for Success,https://www.udemy.com/30-day-guitar-jump-start-for-success/,True,105,31,4.0,92.0,Beginner Level,4.0,2017-05-24 17:03:41+00:00,Musical Instruments,3255,2017,2017
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,https://www.udemy.com/guitar-strumming-101-have-more-fun-playing-songs-you-love/,True,50,8,2.0,16.0,Beginner Level,1.0,2017-06-20 19:53:50+00:00,Musical Instruments,400,2017,2017
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,https://www.udemy.com/poldark-tv-series-soundtracks-for-piano-quicklessons/,True,20,8,1.0,9.0,Beginner Level,1.0,2017-03-16 22:39:09+00:00,Musical Instruments,160,2017,2017
1031698,You Can Play Jazz Saxophone,https://www.udemy.com/you-can-play-jazz-saxophone/,True,20,37,7.0,6.0,Beginner Level,1.5,2017-03-15 16:20:15+00:00,Musical Instruments,740,2017,2017
1113008,Building Up To Barre Chords,https://www.udemy.com/building-up-to-barre-chords/,True,20,20,6.0,12.0,All Levels,0.716666667,2017-03-16 22:57:47+00:00,Musical Instruments,400,2017,2017
1076244,Practical Guitar Theory: Level 1,https://www.udemy.com/practical-guitar-theory-level-1/,True,60,14,3.0,41.0,All Levels,1.5,2017-05-01 21:04:16+00:00,Musical Instruments,840,2017,2017
1160066,Classical Guitar Technique: 80/20,https://www.udemy.com/classical-guitar-technique-8020/,True,175,54,0.0,18.0,All Levels,2.5,2017-03-30 03:30:37+00:00,Musical Instruments,9450,2017,2017
1189926,Ukulele lernen für Papas mit Bruder Jakob,https://www.udemy.com/ukulele-lernen-fuer-papas/,True,55,12,1.0,38.0,Beginner Level,1.0,2017-05-04 21:54:35+00:00,Musical Instruments,660,2017,2017
1143414,Tin Whistle Básico,https://www.udemy.com/tin-whistle-basico/,True,20,11,2.0,53.0,Beginner Level,1.5,2017-05-17 20:40:25+00:00,Musical Instruments,220,2017,2017
1066002,Leve a sua técnica de pedal duplo para um novo patamar,https://www.udemy.com/leve-a-sua-tecnica-de-pedal-duplo-para-um-novo-patamar/,True,40,42,4.0,196.0,Intermediate Level,5.5,2017-01-16 15:41:04+00:00,Musical Instruments,1680,2017,2017
1129652,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,https://www.udemy.com/haqzhind/,True,20,5,1.0,7.0,Beginner Level,0.583333333,2017-04-19 20:52:48+00:00,Musical Instruments,100,2017,2017
1152334,Aprende a tocar el acordeón de botones,https://www.udemy.com/aprende-a-tocar-el-acordeon-de-botones-i/,True,50,20,6.0,24.0,Beginner Level,2.0,2017-05-17 16:50:41+00:00,Musical Instruments,1000,2017,2017
1134842,Easy Guitar Songwriting And Harmony,https://www.udemy.com/easy-guitar-songwriting/,True,20,82,3.0,62.0,Beginner Level,,2017-03-14 16:24:13+00:00,Musical Instruments,1640,2017,2017
1104492,Instant Harmonica - play the Irish anthem Danny Boy today!,https://www.udemy.com/instant-harmonica-play-the-irish-anthem-danny-boy-today/,True,40,8,1.0,15.0,All Levels,1.0,2017-03-21 20:54:20+00:00,Musical Instruments,320,2017,2017
1196538,Piano Building Blocks: Learn Chord Additions & Variations,https://www.udemy.com/pbbchordvariations/,False,0,375,0.0,9.0,Beginner Level,1.0,2017-07-02 21:55:41+00:00,Musical Instruments,0,2017,2017
809492,Drumming 101: The Essential Elements,https://www.udemy.com/drums-101/,True,50,4,0.0,17.0,Beginner Level,1.5,2017-05-02 13:26:22+00:00,Musical Instruments,200,2017,2017
545036,Saxophone Essentials: Beginners Course,https://www.udemy.com/saxophone-essentials-beginners-course/,True,40,3,0.0,16.0,Beginner Level,1.5,2017-04-26 17:28:12+00:00,Musical Instruments,120,2017,2017
1111562,Instant Harmonica - play 'I just called to say I love you',https://www.udemy.com/instant-harmonica-play-i-just-called-to-say-i-love-you/,True,40,15,0.0,11.0,All Levels,1.0,2017-02-15 20:44:12+00:00,Musical Instruments,600,2017,2017
681390,Practice guitar with no previous experience and become a pro,https://www.udemy.com/practice-guitar-with-no-previous-experience-and-become-a-pro/,True,30,26,0.0,14.0,Beginner Level,1.0,2017-01-13 17:26:06+00:00,Musical Instruments,780,2017,2017
1195742,The Music Coach Online Spirit Drum Course,https://www.udemy.com/the-music-coach-online-spirit-drum-course-i/,True,95,2,0.0,86.0,Beginner Level,5.5,2017-05-04 16:44:06+00:00,Musical Instruments,190,2017,2017
1232728,Learn Loreena McKennitt Songs-Quicklessons Piano Course,https://www.udemy.com/learn-loreena-mckennitt-songs-quicklessons-piano-course/,True,20,1,0.0,6.0,All Levels,0.566666667,2017-05-29 03:40:21+00:00,Musical Instruments,20,2017,2017
1058262,Major Scales and Modes for Chromatic Harmonica,https://www.udemy.com/the-major-scales-for-chromatic-harmonica/,True,20,6,1.0,14.0,All Levels,1.5,2017-04-10 16:57:05+00:00,Musical Instruments,120,2017,2017
730702,Ukulele 3:  Intermediate,https://www.udemy.com/ukulele-3-songs-to-learn-in-7-days/,True,25,1,0.0,11.0,Intermediate Level,0.65,2017-05-24 23:03:44+00:00,Musical Instruments,25,2017,2017
1026760,Coaching Course: Rhythm Instruction for Music Educators P1,https://www.udemy.com/coaching-bundle-rhythm-instruction-for-music-educators-p1/,True,130,0,0.0,6.0,All Levels,0.533333333,2017-03-10 16:55:04+00:00,Musical Instruments,0,2017,2017
1223240,Learn Pirates of the Caribbean by Ear on the Piano,https://www.udemy.com/learn-pirates-of-the-caribbean-by-ear-on-the-piano/,True,20,0,0.0,6.0,All Levels,0.533333333,2017-05-22 17:14:43+00:00,Musical Instruments,0,2017,2017
1026762,Coaching Course: Rhythm Instruction for Music Educators P2,https://www.udemy.com/coaching-bundle-rhythm-instruction-for-music-educators-p2/,True,125,0,0.0,7.0,All Levels,0.633333333,2017-03-10 17:06:46+00:00,Musical Instruments,0,2017,2017
1234656,4 Week Rhythm Mastery,https://www.udemy.com/4-week-rhythm-mastery/,True,20,0,0.0,28.0,Beginner Level,2.5,2017-07-05 16:07:44+00:00,Musical Instruments,0,2017,2017
1214670,Tune that Sour Note on Your Piano,https://www.udemy.com/how-to-tune-your-own-piano/,True,20,0,0.0,6.0,All Levels,0.55,2017-06-20 21:46:40+00:00,Musical Instruments,0,2017,2017
1272282,Learn Vikings Soundtracks on the Piano by Ear,https://www.udemy.com/learn-vikings-soundtracks-on-the-piano-by-ear/,True,20,0,0.0,8.0,All Levels,0.583333333,2017-06-29 15:10:58+00:00,Musical Instruments,0,2017,2017
1224186,Learn to Play Piano Like a Pro - Easy Piano Course 1,https://www.udemy.com/learn-to-play-piano-like-a-pro/,True,35,0,0.0,13.0,Beginner Level,0.516666667,2017-05-30 00:19:02+00:00,Musical Instruments,0,2017,2017
1265814,ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018,https://www.udemy.com/abrsm-grade-iii-piano-class-handel-sonatina-in-g-2017-2018/,True,20,0,0.0,5.0,Beginner Level,0.516666667,2017-07-06 16:12:34+00:00,Musical Instruments,0,2017,2017
1104500,Instant Harmonica - play 12 bar blues Big Walter style now!,https://www.udemy.com/instant-harmonica-play-12-bar-blues-big-walter-style-now/,True,40,31,2.0,14.0,All Levels,1.0,2017-05-19 12:26:28+00:00,Musical Instruments,1240,2017,2017
1216340,Learn to Play Sweet Child of Mine,https://www.udemy.com/learn-to-play-sweet-child-of-mine/,True,20,0,,23.0,Intermediate Level,1.5,2017-06-30 17:33:29+00:00,Musical Instruments,0,2017,2017
968026,Learn to Play Tabla - The Indian drums,https://www.udemy.com/learn-to-play-tabla/,False,0,1,0.0,20.0,Beginner Level,1.5,2017-07-04 21:04:11+00:00,Musical Instruments,0,2017,2017
1193950,Sintetizadores e Síntese Subtrativa,https://www.udemy.com/sintetizadores-e-sintese-subtrativa/,True,85,38,12.0,83.0,All Levels,5.0,2017-05-02 18:05:23+00:00,Musical Instruments,3230,2017,2017
1232356,Curso de ejercicios técnicos al piano Vol.2,https://www.udemy.com/curso-de-ejercicios-tecnicos-al-piano-vol2/,True,50,62,1.0,22.0,All Levels,1.0,2017-05-29 15:58:53+00:00,Musical Instruments,3100,2017,2017
1223310,Aprende escalas y arpegios Vol.2 : Modo menor,https://www.udemy.com/aprende-escalas-y-arpegios-vol2-modo-menor/,True,50,62,1.0,,All Levels,2.5,2017-05-29 15:49:40+00:00,Musical Instruments,3100,2017,2017
1191088,Learn to play in the Key of G on any Bluegrass Instrument,https://www.udemy.com/how-to-improvise-in-the-key-of-g-on-any-bluegrass-instrument/,False,0,349,3.0,36.0,All Levels,2.5,2017-05-29 17:27:42+00:00,Musical Instruments,0,2017,2017
1146288,Jews Harp - Advanced course,https://www.udemy.com/jews-harp-advanced-course/,True,30,26,1.0,,Expert Level,3.5,2017-03-30 18:45:06+00:00,Musical Instruments,780,2017,2017
1065198,GUITAR #1: Beginner Basics and Beyond,https://www.udemy.com/guitar-1-beginner-basics-and-beyond/,True,20,111,12.0,64.0,Beginner Level,3.0,2017-03-01 05:07:08+00:00,Musical Instruments,2220,2017,2017
1103526,Pure Modal Magic: The Complete Guitar Modes Solution,https://www.udemy.com/pure-modal-magic/,True,50,52,3.0,18.0,All Levels,2.0,2017-02-14 03:09:24+00:00,Musical Instruments,2600,2017,2017
1150468,Ukulele lernen für Papas mit Aram sam sam,https://www.udemy.com/ukulele-lernen-fur-papas-mit-aram-sam-sam/,True,55,1,0.0,37.0,Beginner Level,0.7,2017-05-17 20:23:46+00:00,Musical Instruments,55,2017,2017
1086834,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,https://www.udemy.com/how-to-make-a-wordpress-website-2017-divi-theme-tutorial/,True,40,3541,202.0,37.0,Beginner Level,4.0,2017-01-26 22:15:02+00:00,Web Development,141640,2017,2017
1094964,Build Your Own Backend REST API using Django REST Framework,https://www.udemy.com/django-python/,True,50,2669,112.0,72.0,Intermediate Level,5.5,2017-04-27 19:21:11+00:00,Web Development,133450,2017,2017
1078208,Spring Boot Tutorial For Beginners,https://www.udemy.com/spring-boot-tutorial-for-beginners/,True,40,2578,210.0,39.0,Beginner Level,5.5,2017-01-23 15:13:53+00:00,Web Development,103120,2017,2017
1146014,Learn JavaScript for beginners,https://www.udemy.com/learn-javascript-course/,True,200,15276,167.0,19.0,Beginner Level,1.5,2017-03-16 20:57:12+00:00,Web Development,3055200,2017,2017
1089744,How To Make A Wordpress Website 2017 - Divi Theme Tutorial,https://www.udemy.com/how-to-make-a-wordpress-website-2017-divi-theme-tutorial-for-beginners/,True,40,2780,94.0,29.0,Beginner Level,3.0,2017-01-26 17:16:27+00:00,Web Development,111200,2017,2017
1247828,Angular 4 (2+) Crash Course for Beginners,https://www.udemy.com/angular-crash-course-for-beginners/,True,120,12366,506.0,120.0,Beginner Level,9.0,2017-06-23 00:35:49+00:00,Web Development,1483920,2017,2017
1078522,React JS and Redux - Mastering Web Apps,https://www.udemy.com/react-js-and-redux-mastering-web-apps/,True,60,16829,820.0,77.0,All Levels,5.0,2017-01-19 04:58:10+00:00,Web Development,1009740,2017,2017
1002030,Web Development w/ Google’s Go (golang) Programming Language,https://www.udemy.com/go-programming-language/,True,65,4872,662.0,171.0,Intermediate Level,19.0,2017-01-17 22:30:33+00:00,Web Development,316680,2017,2017
1252318,The Complete HTML and CSS Course For Beginners,https://www.udemy.com/the-complete-html-and-css-course-for-beginners/,True,85,733,,50.0,All Levels,3.0,2017-06-20 16:05:46+00:00,Web Development,62305,2017,2017
1052118,Dissecting Ruby on Rails 5 - Become a Professional Developer,https://www.udemy.com/professional-rails-5-development-course/,True,195,2804,418.0,212.0,All Levels,37.5,2017-02-07 00:40:33+00:00,Web Development,546780,2017,2017
1103954,Node.js: The Essentials + API Frameworks Express KOA Sails,https://www.udemy.com/nodejs-up-and-running/,True,20,2760,52.0,34.0,Beginner Level,1.0,2017-02-16 21:59:01+00:00,Web Development,55200,2017,2017
1017568,The Complete PHP Bootcamp Course With Video Sharing Project,https://www.udemy.com/php-bootcamp/,True,195,9831,56.0,74.0,Beginner Level,,2017-03-21 23:50:38+00:00,Web Development,1917045,2017,2017
1111844,Build a Single Page Application with jQuery & AJAX,https://www.udemy.com/jquery-ajax/,True,60,486,59.0,27.0,Intermediate Level,2.0,2017-02-18 01:13:09+00:00,Web Development,29160,2017,2017
1073793,Start Writing JavaScript Today - Beginner JavaScript Course,https://www.udemy.com/start-writing-javascript-today/,True,100,9067,41.0,27.0,Beginner Level,3.0,2017-03-08 22:34:43+00:00,Web Development,906700,2017,2017
